450	0.2
55.4500	0.2
55.4550	0.2
55.4600	0.2
55.4650	0.2
55.4700	0.2
55.4750	0.2
55.4800	0.2
55.4850	0.2
55.4900	0.2
55.4950	0.2
55.5000	0.2
55.5050	0.2
55.5100	0.2
55.5150	0.2
55.5200	0.2
55.5250	0.2
55.5300	0.2
55.5350	0.2
55.5400	0.2
55.5450	0.2
55.5500	0.2
55.5550	0.2
55.5600	0.2
55.5650	0.2
55.5700	0.2
55.5750	0.2
55.5800	0.2
55.5850	0.2
55.5900	0.2
55.5950	0.2
55.6000	0.2
55.6050	0.2
55.6100	0.2
55.6150	0.2
55.6200	0.2
55.6250	0.2
55.6300	0.2
55.6350	0.2
55.6400	0.2
55.6450	0.2
55.6500	0.2
55.6550	0.2
55.6600	0.2
55.6650	0.2
55.6700	0.2
55.6750	0.2
55.6800	0.2
55.6850	0.2
55.6900	0.2
55.6950	0.2
55.7000	0.2
55.7050	0.2
55.7100	0.2
55.7150	0.2
55.7200	0.2
55.7250	0.2
55.7300	0.2
55.7350	0.2
55.7400	0.2
55.7450	0.2
55.7500	0.2
55.7550	0.2
55.7600	0.2
55.7650	0.2
55.7700	0.2
55.7750	0.2
55.7800	0.2
55.7850	0.2
55.7900	0.2
55.7950	0.2
55.8000	0.2
55.8050	0.2
55.8100	0.2
55.8150	0.2
55.8200	0.2
55.8250	0.2
55.8300	0.2
55.8350	0.2
55.8400	0.2
55.8450	0.2
55.8500	0.2
55.8550	0.2
55.8600	0.2
55.8650	0.2
55.8700	0.2
55.8750	0.2
55.8800	0.2
55.8850	0.2
55.8900	0.2
55.8950	0.2
55.9000	0.2
55.9050	0.2
55.9100	0.2
55.9150	0.2
55.9200	0.2
55.9250	0.2
55.9300	0.2
55.9350	0.2
55.9400	0.2
55.9450	0.2
55.9500	0.2
55.9550	0.2
55.9600	0.2
55.9650	0.2
55.9700	0.2
55.9750	0.2
55.9800	0.2
55.9850	0.2
55.9900	0.2
55.9950	0.2
56.0000	0.2
56.0050	0.2
56.0100	0.2
56.0150	0.2
56.0200	0.2
56.0250	0.2
56.0300	0.2
56.0350	0.2
56.0400	0.2
56.0450	0.2
56.0500	0.2
56.0550	0.2
56.0600	0.2
56.0650	0.2
56.0700	0.2
56.0750	0.2
56.0800	0.2
56.0850	0.2
56.0900	0.2
56.0950	0.2
56.1000	0.2
56.1050	0.2
56.1100	0.2
56.1150	0.2
56.1200	0.2
56.1250	0.2
56.1300	0.2
56.1350	0.2
56.1400	0.2
56.1450	0.2
56.1500	0.2
56.1550	0.2
56.1600	0.2
56.1650	0.2
56.1700	0.2
56.1750	0.2
56.1800	0.2
56.1850	0.2
56.1900	0.2
56.1950	0.2
56.2000	0.2
56.2050	0.2
56.2100	0.2
56.2150	0.2
56.2200	0.2
56.2250	0.2
56.2300	0.2
56.2350	0.2
56.2400	0.2
56.2450	0.2
56.2500	0.2
56.2550	0.2
56.2600	0.2
56.2650	0.2
56.2700	0.2
56.2750	0.2
56.2800	0.2
56.2850	0.2
56.2900	0.2
56.2950	0.2
56.3000	0.2
56.3050	0.2
56.3100	0.2
56.3150	0.2
56.3200	0.2
56.3250	0.2
56.3300	0.2
56.3350	0.2
56.3400	0.2
56.3450	0.2
56.3500	0.2
56.3550	0.2
56.3600	0.2
56.3650	0.2
56.3700	0.2
56.3750	0.2
56.3800	0.2
56.3850	0.2
56.3900	0.2
56.3950	0.2
56.4000	0.2
56.4050	0.2
56.4100	0.2
56.4150	0.2
56.4200	0.2
56.4250	0.2
56.4300	0.2
56.4350	0.2
56.4400	0.2
56.4450	0.2
56.4500	0.2
56.4550	0.2
56.4600	0.2
56.4650	0.2
56.4700	0.2
56.4750	0.2
56.4800	0.2
56.4850	0.2
56.4900	0.2
56.4950	0.2
56.5000	0.2
56.5050	0.2
56.5100	0.2
56.5150	0.2
56.5200	0.2
56.5250	0.2
56.5300	0.2
56.5350	0.2
56.5400	0.2
56.5450	0.2
56.5500	0.2
56.5550	0.2
56.5600	0.2
56.5650	0.2
56.5700	0.2
56.5750	0.2
56.5800	0.2
56.5850	0.2
56.5900	0.2
56.5950	0.2
56.6000	0.2
56.6050	0.2
56.6100	0.2
56.6150	0.2
56.6200	0.2
56.6250	0.2
56.6300	0.2
56.6350	0.2
56.6400	0.2
56.6450	0.2
56.6500	0.2
56.6550	0.2
56.6600	0.2
56.6650	0.2
56.6700	0.2
56.6750	0.2
56.6800	0.2
56.6850	0.2
56.6900	0.2
56.6950	0.2
56.7000	0.2
56.7050	0.2
56.7100	0.2
56.7150	0.2
56.7200	0.2
56.7250	0.2
56.7300	0.2
56.7350	0.2
56.7400	0.2
56.7450	0.2
56.7500	0.2
56.7550	0.2
56.7600	0.2
56.7650	0.2
56.7700	0.2
56.7750	0.2
56.7800	0.2
56.7850	0.2
56.7900	0.2
56.7950	0.2
56.8000	0.2
56.8050	0.2
56.8100	0.2
56.8150	0.2
56.8200	0.2
56.8250	0.2
56.8300	0.2
56.8350	0.2
56.8400	0.2
56.8450	0.2
56.8500	0.2
56.8550	0.2
56.8600	0.2
56.8650	0.2
56.8700	0.2
56.8750	0.2
56.8800	0.2
56.8850	0.2
56.8900	0.2
56.8950	0.2
56.9000	0.2
56.9050	0.2
56.9100	0.2
56.9150	0.2
56.9200	0.2
56.9250	0.2
56.9300	0.2
56.9350	0.2
56.9400	0.2
56.9450	0.2
56.9500	0.2
56.9550	0.2
56.9600	0.2
56.9650	0.2
56.9700	0.2
56.9750	0.2
56.9800	0.2
56.9850	0.2
56.9900	0.2
56.9950	0.2
57.0000	0.2
57.0050	0.2
57.0100	0.2
57.0150	0.2
57.0200	0.2
57.0250	0.2
57.0300	0.2
57.0350	0.2
57.0400	0.2
57.0450	0.2
57.0500	0.2
57.0550	0.2
57.0600	0.2
57.0650	0.2
57.0700	0.2
57.0750	0.2
57.0800	0.2
57.0850	0.2
57.0900	0.2
57.0950	0.2
57.1000	0.2
57.1050	0.2
57.1100	0.2
57.1150	0.2
57.1200	0.2
57.1250	0.2
57.1300	0.2
57.1350	0.2
57.1400	0.2
57.1450	0.2
57.1500	0.2
57.1550	0.2
57.1600	0.2
57.1650	0.2
57.1700	0.2
57.1750	0.2
57.1800	0.2
57.1850	0.2
57.1900	0.2
57.1950	0.2
57.2000	0.2
57.2050	0.2
57.2100	0.2
57.2150	0.2
57.2200	0.2
57.2250	0.2
57.2300	0.2
57.2350	0.2
57.2400	0.2
57.2450	0.2
57.2500	0.2
57.2550	0.2
57.2600	0.2
57.2650	0.2
57.2700	0.2
57.2750	0.2
57.2800	0.2
57.2850	0.2
57.2900	0.2
57.2950	0.2
57.3000	0.2
57.3050	0.2
57.3100	0.2
57.3150	0.2
57.3200	0.2
57.3250	0.2
57.3300	0.2
57.3350	0.2
57.3400	0.2
57.3450	0.2
57.3500	0.2
57.3550	0.2
57.3600	0.2
57.3650	0.2
57.3700	0.2
57.3750	0.2
57.3800	0.2
57.3850	0.2
57.3900	0.2
57.3950	0.2
57.4000	0.2
57.4050	0.2
57.4100	0.2
57.4150	0.2
57.4200	0.2
57.4250	0.2
57.4300	0.2
57.4350	0.2
57.4400	0.2
57.4450	0.2
57.4500	0.2
57.4550	0.2
57.4600	0.2
57.4650	0.2
57.4700	0.2
57.4750	0.2
57.4800	0.2
57.4850	0.2
57.4900	0.2
57.4950	0.2
57.5000	0.2
57.5050	0.2
57.5100	0.2
57.5150	0.2
57.5200	0.2
57.5250	0.2
57.5300	0.2
57.5350	0.2
57.5400	0.2
57.5450	0.2
57.5500	0.2
57.5550	0.2
57.5600	0.2
57.5650	0.2
57.5700	0.2
57.5750	0.2
57.5800	0.2
57.5850	0.2
57.5900	0.2
57.5950	0.2
57.6000	0.2
57.6050	0.2
57.6100	0.2
57.6150	0.2
57.6200	0.2
57.6250	0.2
57.6300	0.2
57.6350	0.2
57.6400	0.2
57.6450	0.2
57.6500	0.2
57.6550	0.2
57.6600	0.2
57.6650	0.2
57.6700	0.2
57.6750	0.2
57.6800	0.2
57.6850	0.2
57.6900	0.2
57.6950	0.2
57.7000	0.2
57.7050	0.2
57.7100	0.2
57.7150	0.2
57.7200	0.2
57.7250	0.2
57.7300	0.2
57.7350	0.2
57.7400	0.2
57.7450	0.2
57.7500	0.2
57.7550	0.2
57.7600	0.2
57.7650	0.2
57.7700	0.2
57.7750	0.2
57.7800	0.2
57.7850	0.2
57.7900	0.2
57.7950	0.2
57.8000	0.2
57.8050	0.2
57.8100	0.2
57.8150	0.2
57.8200	0.2
57.8250	0.2
57.8300	0.2
57.8350	0.2
57.8400	0.2
57.8450	0.2
57.8500	0.2
57.8550	0.2
57.8600	0.2
57.8650	0.2
57.8700	0.2
57.8750	0.2
57.8800	0.2
57.8850	0.2
57.8900	0.2
57.8950	0.2
57.9000	0.2
57.9050	0.2
57.9100	0.2
57.9150	0.2
57.9200	0.2
57.9250	0.2
57.9300	0.2
57.9350	0.2
57.9400	0.2
57.9450	0.2
57.9500	0.2
57.9550	0.2
57.9600	0.2
57.9650	0.2
57.9700	0.2
57.9750	0.2
57.9800	0.2
57.9850	0.2
57.9900	0.2
57.9950	0.2
58.0000	0.2
58.0050	0.2
58.0100	0.2
58.0150	0.2
58.0200	0.2
58.0250	0.2
58.0300	0.2
58.0350	0.2
58.0400	0.2
58.0450	0.2
58.0500	0.2
58.0550	0.2
58.0600	0.2
58.0650	0.2
58.0700	0.2
58.0750	0.2
58.0800	0.2
58.0850	0.2
58.0900	0.2
58.0950	0.2
58.1000	0.2
58.1050	0.2
58.1100	0.2
58.1150	0.2
58.1200	0.2
58.1250	0.2
58.1300	0.2
58.1350	0.2
58.1400	0.2
58.1450	0.2
58.1500	0.2
58.1550	0.2
58.1600	0.2
58.1650	0.2
58.1700	0.2
58.1750	0.2
58.1800	0.2
58.1850	0.2
58.1900	0.2
58.1950	0.2
58.2000	0.2
58.2050	0.2
58.2100	0.2
58.2150	0.2
58.2200	0.2
58.2250	0.2
58.2300	0.2
58.2350	0.2
58.2400	0.2
58.2450	0.2
58.2500	0.2
58.2550	0.2
58.2600	0.2
58.2650	0.2
58.2700	0.2
58.2750	0.2
58.2800	0.2
58.2850	0.2
58.2900	0.2
58.2950	0.2
58.3000	0.2
58.3050	0.2
58.3100	0.2
58.3150	0.2
58.3200	0.2
58.3250	0.2
58.3300	0.2
58.3350	0.2
